retriever,llm,entity_type,llm_answer,qid_gold_true,linked_qid,sample_precision,sample_recall,sample_f1,TP,FP,FN,approach,approach_display
zero-shot,qwen_qwen-2,NIL,singer; opera singer; prima donna,Q36834;Q2865819,Q177220;Q2865819,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; organist; violinist; harpsichordist; teacher; conductor,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q1259917;Q2251335;Q5371902;Q14915627;Q16145150,Q36834;Q639669;Q765778;Q1259917;Q5371902;Q37226;Q158852,0.7142857142857143,0.45454545454545453,0.5555555555555556,5,2,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator,Q36834;Q158852;Q486748;Q14915627,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; organist; violinist; teacher; musicologist; writer,Q36180;Q36834;Q158852;Q486748;Q765778;Q1028181;Q1622272;Q14915627;Q16145150,Q36834;Q158852;Q486748;Q765778;Q1259917;Q37226;Q14915627;Q36180,0.75,0.6666666666666666,0.7058823529411765,6,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; conductor; teacher; musicologist,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q36834;Q765778;Q158852;Q37226;Q14915627,0.4,0.4,0.4000000000000001,2,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; teacher; conductor; virtuoso; musicologist; music educator,Q36834;Q765778;Q1622272;Q16145150,Q36834;Q765778;Q37226;Q158852;Q214970;Q14915627;Q16145150,0.42857142857142855,0.75,0.5454545454545454,3,4,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator,Q36834;Q201788;Q250867;Q486748;Q14915627;Q16031530;Q16145150,,0.0,0.0,0.0,0,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musicologist; historian; doctor,Q36180;Q36834;Q201788;Q765778;Q5371902;Q14915627;Q20198542,Q14915627;Q201788;Q39631,0.6666666666666666,0.2857142857142857,0.4,2,1,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,harmonist; composer,Q36834;Q1259917,Q36834,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; teacher; harpsichordist; conductor,Q36834,Q36834;Q37226;Q5371902;Q158852,0.25,1.0,0.4,1,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q158852;Q486748;Q691031;Q16145150,Q36834,1.0,0.2,0.33333333333333337,1,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; music educator; music critic,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q36834;Q486748;Q158852;Q16145150;Q1350157,0.8,0.8,0.8000000000000002,4,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; conductor; teacher; writer; librettist; pianist; violinist; theatre director; music theorist; music critic,Q36834;Q158852;Q486748;Q855091;Q1350157;Q24067349,,0.0,0.0,0.0,0,0,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; teacher; lawyer; music critic; copyright commissioner,Q36834;Q158852;Q486748,Q36834;Q158852;Q486748;Q37226;Q40348;Q1350157,0.5,1.0,0.6666666666666666,3,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer; doctor,Q36834;Q765778;Q5371902;Q81759238,Q639669;Q36834;Q39631,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; music educator; conductor,Q36834;Q158852;Q486748;Q691031;Q16145150,Q36834;Q486748;Q16145150;Q158852,1.0,0.8,0.888888888888889,4,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,post holder; activist; skillful worker,Q36834;Q16145150,Q15253558,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor,Q36180;Q36834;Q158852;Q486748;Q1350157;Q14915627;Q16145150,Q36834;Q158852,1.0,0.2857142857142857,0.4444444444444445,2,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musicologist; historian; editor; educator,Q36180;Q876864;Q1350157;Q14915627,Q14915627;Q201788;Q1607826;Q974144,0.25,0.25,0.25,1,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,cataloger; musicologist,Q18805;Q36834;Q201788;Q864380;Q1607826;Q2374149;Q13416354;Q14915627;Q20198542,Q33109310;Q14915627,0.5,0.1111111111111111,0.1818181818181818,1,1,8,ZS,ZS
zero-shot,qwen_qwen-2,NIL,teacher; violinist; choirmaster; composer; organist; conductor; musicologist; pianist; harpsichordist; music educator,Q639669,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; songwriter,Q36834,Q36834;Q753110,0.5,1.0,0.6666666666666666,1,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; songwriter,Q36834;Q158852;Q177220;Q753110;Q2865819,Q36834;Q753110,1.0,0.4,0.5714285714285715,2,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,music director; opera director; conductor; arts administrator,Q36834;Q1259917;Q2675537;Q3153559,Q1198887;Q3029406;Q158852;Q26903663,0.0,0.0,0.0,0,4,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; pianist; conductor; music teacher,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q1259917;Q486748;Q158852;Q2675537,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q177220;Q2865819,Q36834,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,lyricist; poet,Q49757;Q1930187,Q822146;Q49757,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; violinist; conductor; teacher; musician,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q486748;Q1259917;Q158852;Q37226;Q639669,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; virtuoso; conductor; teacher; musical director; string player; pianist; organist; music theorist; music educator,Q36834;Q158852;Q486748;Q14915627,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q713200;Q855091;Q24067349,Q36834;Q639669,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; pianist; violinist; teacher; music theorist,Q36834,Q36834;Q158852;Q486748;Q1259917;Q37226;Q16031530,0.16666666666666666,1.0,0.2857142857142857,1,5,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor,Q36834;Q158852;Q1622272;Q14915627;Q16031530;Q16145150;Q18931911,Q36834;Q158852,1.0,0.2857142857142857,0.4444444444444445,2,0,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,conductor,Q36834;Q158852;Q486748,Q158852,1.0,0.3333333333333333,0.5,1,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,writer; ex-Jesuit,Q36180;Q1792450;Q14915627;Q20669622,Q36180,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; music publisher; pianist; music teacher; conductor; editor; music critic; organist; violinist; harpsichordist; musicologist; music educator,Q36834;Q43845;Q486748;Q2516866,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,violinist; teacher,Q36834,Q1259917;Q37226,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; music teacher; violinist; organist,Q36834;Q158852;Q14915627;Q16031530;Q16145150,Q36834;Q158852;Q2675537;Q1259917;Q765778,0.4,0.4,0.4000000000000001,2,3,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,organist,Q36834;Q765778;Q1930187;Q14915627,Q765778,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musicologist; historian; collector,Q36180;Q36834;Q201788;Q765778;Q5371902;Q14915627;Q20198542,Q14915627;Q201788;Q3243461,0.6666666666666666,0.2857142857142857,0.4,2,1,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,priest; musician; composer; music teacher; librarian; musicologist,Q36834;Q201788;Q250867;Q486748;Q14915627;Q16031530;Q16145150,Q831474;Q639669;Q36834;Q2675537;Q182436;Q14915627,0.3333333333333333,0.2857142857142857,0.30769230769230765,2,4,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer; teacher; performer,Q36834;Q2865819,Q639669;Q36834;Q37226;Q713200,0.25,0.5,0.3333333333333333,1,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,monarch; musical director,Q82955,Q116;Q1198887,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; pianist; music educator,Q36834,Q36834;Q158852;Q214970;Q486748;Q16145150,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,director; composer; music educator,Q36834;Q158852,Q705996;Q36834;Q16145150,0.3333333333333333,0.5,0.4,1,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; music publisher,Q36834,Q36834;Q486748;Q222836,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; writer,Q36834;Q158852;Q486748;Q1231865;Q1259917;Q1622272;Q14915627;Q16145150;Q18939491,Q36834;Q36180,0.5,0.1111111111111111,0.1818181818181818,1,1,8,ZS,ZS
zero-shot,qwen_qwen-2,NIL,pupil; bassoonist,Q36834;Q12310971;Q16145150,Q48282;Q12310971,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,professor; bassoon teacher,Q36834;Q1622272;Q12310971;Q14915627,Q19788990,0.0,0.0,0.0,0,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,professor; bassoon teacher,Q36834;Q1622272;Q12310971;Q14915627,Q19788990,0.0,0.0,0.0,0,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,harmonist; composer,Q36834;Q158852;Q765778;Q16145150,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36180;Q36834;Q214917;Q1259917;Q2962003,Q36834;Q639669,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; harmonist,Q36834;Q177220;Q215793;Q13219637,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; priest; teacher; music theorist,Q36834;Q201788;Q250867;Q486748;Q14915627;Q16031530;Q16145150,Q36834;Q831474;Q37226;Q16031530,0.5,0.2857142857142857,0.36363636363636365,2,2,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musician; composer; organist; choir director; music educator; doctor,Q36834;Q765778;Q2259532;Q13424456,Q639669;Q36834;Q765778;Q1076502;Q16145150;Q39631,0.3333333333333333,0.5,0.4,2,4,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; music theorist; teacher,Q1231865;Q14915627;Q16031530;Q16145150,Q36834;Q16031530;Q37226,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,violinist; musician,Q36834;Q1259917,Q1259917;Q639669,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,violinist; composer; teacher; musician,Q36834;Q1259917;Q2675537;Q3153559,Q1259917;Q36834;Q37226;Q639669,0.5,0.5,0.5,2,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; author,Q36180;Q49757;Q121594;Q333634;Q14467526,Q49757;Q482980,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; virtuoso; concertmaster; organist; violinist; orchestra leader; music teacher; kapellmeister,Q36834;Q158852;Q486748;Q14915627,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; pianist; conductor; music teacher; musician,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q1259917;Q486748;Q158852;Q2675537;Q639669,0.6666666666666666,0.6666666666666666,0.6666666666666666,4,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; opera composer; musician,Q36834,Q36834;Q21680731;Q639669,0.3333333333333333,1.0,0.5,1,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,teacher; master; pianist; musician,Q36834;Q486748,Q37226;Q635788;Q486748;Q639669,0.25,0.5,0.3333333333333333,1,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; teacher,Q36834;Q158852;Q486748;Q1231865;Q1259917;Q1622272;Q14915627;Q16145150;Q18939491,Q36834;Q486748;Q37226,0.6666666666666666,0.2222222222222222,0.3333333333333333,2,1,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,mueacsic ther; pianist; composer; music master,Q36834;Q486748,Q486748;Q36834;Q215793,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,music patron; founder; society organizer,Q36834,Q4479442,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; conductor; educator; musicologist,Q36834;Q765778;Q14915627;Q16031530,Q36834;Q765778;Q158852;Q974144;Q14915627,0.6,0.75,0.6666666666666665,3,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,pianist; music educator,Q36834;Q486748;Q1622272;Q16145150,Q486748;Q16145150,1.0,0.5,0.6666666666666666,2,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,leader; revolt organizer; historical figure,Q39631;Q82955;Q193391;Q1622272,Q1251441,0.0,0.0,0.0,0,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,playwright; librettist,Q36180;Q36834;Q214917;Q6625963;Q8178443,Q214917;Q8178443,1.0,0.4,0.5714285714285715,2,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; librettist; conductor; musician; artist; writer; cultural figure; opera producer,Q36180;Q36834;Q82955;Q158852,Q36834;Q8178443;Q158852;Q639669;Q483501;Q36180,0.5,0.75,0.6,3,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor,Q36834;Q486748,Q36834;Q486748;Q158852,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; musician,Q36834;Q2865819,Q177220;Q639669,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q765778;Q2490358;Q5371902;Q14915627;Q16031530;Q18931911,Q36834;Q639669,0.5,0.14285714285714285,0.22222222222222224,1,1,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q37226;Q158852;Q805221;Q1231865;Q1259917;Q2490358;Q5716684;Q16145150,Q36834;Q639669,0.5,0.1111111111111111,0.1818181818181818,1,1,8,ZS,ZS
zero-shot,qwen_qwen-2,NIL,military leader; emperor; politician; strategist; statesman,Q116;Q39018;Q82955;Q189290;Q372436;Q1402561;Q2304859;Q10732476;Q17010072;Q38239859,Q1402561;Q39018;Q82955;Q7621877;Q372436,0.8,0.4,0.5333333333333333,4,1,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; dancer; theatrical producer; courtier; music teacher,Q36834;Q37226;Q158852;Q805221;Q1231865;Q1259917;Q2490358;Q5716684;Q16145150,Q36834;Q158852;Q1259917;Q5716684;Q1759246;Q1511216;Q2675537,0.5714285714285714,0.4444444444444444,0.5,4,3,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; opera composer,Q36834;Q215793,Q36834;Q21680731,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; organist; harpsichordist; conductor; teacher; musicologist; choir director; virtuoso; concertmaster; music educator,Q36834;Q765778,,0.0,0.0,0.0,0,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; organist; teacher,Q36834;Q765778,Q36834;Q1259917;Q765778;Q37226,0.5,1.0,0.6666666666666666,2,2,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; opera performer,Q177220;Q2865819,Q177220,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; colonel,Q36834;Q2259451;Q2865819;Q16145150,Q177220;Q104680,0.0,0.0,0.0,0,2,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; colonel,Q2865819,Q177220;Q104680,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,monarch; ruler,Q116;Q1097498,Q116;Q1097498,1.0,1.0,1.0,2,0,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; violinist; teacher; conductor; pianist; musicologist; choir director; virtuoso; concertmaster; harpsichordist; music educator,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,,0.0,0.0,0.0,0,0,6,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; virtuoso; conductor; teacher; pianist; organist; violinist;合唱團指揮;作曲教育家,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q639669;Q214970;Q158852;Q37226;Q486748;Q765778;Q1259917,0.625,0.8333333333333334,0.7142857142857143,5,3,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,professor; lecturer,Q40348;Q170790;Q1622272;Q4964182;Q14565331,Q19788990;Q1569495,0.0,0.0,0.0,0,2,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,lecturer; teacher; mathematician; philosopher; scholar,Q4964182,Q1569495;Q37226;Q170790;Q4964182;Q2248623,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,mathematician; teacher,Q36180;Q170790,Q170790;Q37226,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,mathematician; physician; astrologer; writer,Q39631;Q81096;Q155647;Q170790;Q205375;Q4964182,Q170790;Q39631;Q155647;Q36180,0.75,0.5,0.6,3,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,philosopher; theologian; mathematician; cosmologist; mystic; poet; Hermeticist,Q11063;Q36180;Q49757;Q155647;Q170790;Q1469535;Q1622272;Q4964182,Q4964182;Q1234713;Q170790;Q2998308;Q12328016;Q49757;Q60286963,0.42857142857142855,0.375,0.39999999999999997,3,4,5,ZS,ZS
zero-shot,qwen_qwen-2,NIL,philosopher; freethinker; heretic,Q18805;Q36180;Q39631;Q155647;Q4964182,Q4964182;Q350347,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,philosopher; ethicist; metaphysician; theologian; lens grinder,Q1234713;Q1238570;Q4964182;Q15991187;Q24262584;Q66060374,Q4964182;Q5403434;Q16743941;Q1234713;Q66060374,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,physicist; mathematician; astronomer; natural philosopher; alchemist; theologian; civil servant; warden of the Mint; master of the Mint,Q170790;Q4964182,,0.0,0.0,0.0,0,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,conductor; music director,Q158852;Q16145150,Q158852;Q1198887,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; doctor; music educator,Q36834;Q765778;Q1028181;Q16145150,Q36834;Q39631;Q16145150,0.6666666666666666,0.5,0.5714285714285715,2,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; patron,Q2865819,Q177220;Q516590,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q33999;Q2865819,Q177220,0.0,0.0,0.0,0,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q177220;Q2643890;Q2865819,Q177220,1.0,0.3333333333333333,0.5,1,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,poet; librettist,Q49757;Q8178443,Q49757;Q8178443,1.0,1.0,1.0,2,0,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer,Q36834;Q37226;Q215793;Q486748;Q765778;Q1622272;Q14915627;Q16145150,Q36834,1.0,0.125,0.2222222222222222,1,0,7,ZS,ZS
zero-shot,qwen_qwen-2,NIL,musicologist; hymnologist,Q36834;Q765778,Q14915627;Q52553554,0.0,0.0,0.0,0,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; church composer; organist; choirmaster; singing master; teacher; chapel royal composer; cathedral composer; court composer,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; musician,Q36834;Q765778,Q36834;Q765778;Q639669,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; organist; choir director; music educator; music theorist; writer; poet; printer; publisher,Q36834;Q765778;Q14915627;Q16031530,,0.0,0.0,0.0,0,0,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q214917;Q1076502,Q36834;Q639669,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; teacher; conductor,Q36834;Q177220;Q765778;Q16145150,Q36834;Q765778;Q37226;Q158852,0.5,0.5,0.5,2,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; organist; teacher,Q36834;Q482980;Q765778;Q14915627;Q16031530,Q36834;Q639669;Q765778;Q37226,0.5,0.4,0.4444444444444445,2,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; church musician,Q36834;Q765778,Q36834;Q765778;Q355493,0.6666666666666666,1.0,0.8,2,1,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; organist; music theorist; choirmaster; teacher; clergyman,Q36834;Q765778,Q36834;Q765778;Q16031530;Q1076502;Q37226,0.4,1.0,0.5714285714285715,2,3,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician; church organist; music theorist; music educator,Q36834,Q36834;Q639669;Q66357406;Q16031530;Q16145150,0.2,1.0,0.33333333333333337,1,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q765778,Q36834;Q639669,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q765778;Q5371902;Q81759238,Q36834;Q639669,0.5,0.25,0.3333333333333333,1,1,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; virtuoso; conductor; music educator; harpsichordist; violinist; organist; choir director; musicologist; school teacher,Q36834,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q37226;Q215793,Q36834;Q639669,0.5,0.3333333333333333,0.4,1,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q158852;Q215793;Q765778;Q14915627,Q36834;Q639669,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,military officer; author; musician; guitar instructor,Q82955,Q189290;Q482980;Q639669;Q101572682,0.0,0.0,0.0,0,4,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; violinist; virtuoso; conductor; music teacher,Q36834;Q855091;Q899758;Q1259917;Q21680663;Q124800918,Q36834;Q1259917;Q214970;Q158852;Q2675537,0.4,0.3333333333333333,0.3636363636363636,2,3,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,violinist; virtuoso,Q36834;Q1259917,Q1259917;Q214970,0.5,0.5,0.5,1,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; teacher; music theorist,Q36834;Q158852;Q639669;Q1259917;Q14915627;Q16145150,Q36834;Q158852;Q1259917;Q37226;Q16031530,0.6,0.5,0.5454545454545454,3,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,organist,Q158852;Q765778,Q765778,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,rcompose; conductor; pianist; teacher; musicologist; music educator,Q36834;Q158852;Q486748;Q1622272;Q16145150,Q158852;Q486748;Q37226;Q14915627;Q16145150,0.6,0.6,0.6,3,2,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; musician,Q36834;Q158852;Q639669;Q1259917,Q36834;Q639669,1.0,0.5,0.6666666666666666,2,0,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q177220;Q2865819,Q177220,1.0,0.5,0.6666666666666666,1,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer,Q2865819,Q177220,0.0,0.0,0.0,0,1,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,prima donna; musician; actress,Q2865819,Q639669;Q21169216,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,prima donna; actress; musician,Q2865819,Q21169216;Q639669,0.0,0.0,0.0,0,2,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; conductor; violinist; organist; teacher; arranger; editor; music publisher,Q36834;Q158852,Q36834;Q158852;Q1259917;Q765778;Q37226;Q1643514;Q1607826;Q222836,0.25,1.0,0.4,2,6,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,patron; ruler; nobleman; duke; governor; monarch; sovereign; benefactor; art supporter; cultural figure; political leader,Q82955,,0.0,0.0,0.0,0,0,1,ZS,ZS
zero-shot,qwen_qwen-2,NIL,writer; novelist; journalist,Q36180;Q39631;Q82955;Q6625963,Q36180;Q6625963;Q1930187,0.6666666666666666,0.5,0.5714285714285715,2,1,2,ZS,ZS
zero-shot,qwen_qwen-2,NIL,writer; author,Q36180;Q182436;Q214917;Q1930187;Q6625963,Q36180;Q482980,0.5,0.2,0.28571428571428575,1,1,4,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; virtuoso; conductor; harpsichordist; violinist; music educator; opera reformer,Q36834;Q158852,Q36834;Q214970;Q158852;Q5371902;Q1259917;Q16145150,0.3333333333333333,1.0,0.5,2,4,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; pianist; conductor; violinist; music teacher; vocalist,Q36834,Q36834;Q486748;Q158852;Q1259917;Q2675537;Q2643890,0.16666666666666666,1.0,0.2857142857142857,1,5,0,ZS,ZS
zero-shot,qwen_qwen-2,NIL,singer; vocalist; opera singer,Q33999;Q36834;Q2259451;Q2865819,Q177220;Q2643890;Q2865819,0.3333333333333333,0.25,0.28571428571428575,1,2,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer;,Q36834;Q158852;Q806349;Q14915627,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
zero-shot,qwen_qwen-2,NIL,composer; opera writer,Q36834;Q158852;Q1622272;Q16145150,Q36834,1.0,0.25,0.4,1,0,3,ZS,ZS
